activation,beta_1,beta_2,commit_hash,dataset,dimensions,dirname,dropout_rate,embeddings_path,epsilon,es__best_epoch,es__best_val_f1,filters,finetune,kernel_sizes,lr,pooling,total_epochs,vocab_size,weight_decay,loss,precision,recall,f1,aupr,val_loss,val_precision,val_recall,val_f1,val_aupr
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,2.twitter.biased,200,data/results/20171217_021933_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,45,0.706896559182,25,False,"[1, 2]",0.001,max,70,1783,0.001,5.27827119827,0.865017652512,0.777142882347,0.818729104109,0.909527121826,1.07338774204,0.710982680321,0.702857136726,0.706896559182,0.706048365348
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,2.twitter.biased,200,data/results/20171217_021948_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,10,0.698591561479,5,False,"[1, 2, 3, 4, 5]",0.001,max,35,1783,0.001,7.47309207916,0.8140822649,0.653333306313,0.72490311289,0.821201207976,1.1516597271,0.688888907433,0.708571434021,0.698591561479,0.747766253394
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,2.twitter.biased,200,data/results/20171217_022004_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,21,0.694362032807,10,False,"[1, 2, 3, 4]",0.001,max,46,1783,0.001,5.6800236702,0.852377593517,0.762539684772,0.804959796029,0.90067791998,1.01206493378,0.722222208977,0.668571412563,0.694362032807,0.756737245425
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,2.twitter.biased,200,data/results/20171217_022017_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,15,0.703910635347,20,False,"[1, 2, 3]",0.001,max,40,1783,0.001,6.6749382019,0.836166918278,0.686984121799,0.75426977485,0.857646548324,1.06580352783,0.688524603844,0.72000002861,0.703910635347,0.758751206655
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,2.twitter.biased,200,data/results/20171217_022031_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,28,0.728862993522,50,False,"[1, 2]",0.001,max,53,1783,0.001,5.40299320221,0.863023400307,0.772063493729,0.815013396586,0.904747423303,0.985835790634,0.744047641754,0.714285731316,0.728862993522,0.751537439572
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,2.twitter.biased,200,data/results/20171217_022045_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,18,0.69277110724,25,False,"[1, 2, 3]",0.001,max,43,1783,0.001,6.00566244125,0.853550314903,0.732698440552,0.788520693884,0.884563326477,1.01912820339,0.732484102249,0.657142877579,0.69277110724,0.751258564718
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,2.twitter.biased,200,data/results/20171217_022100_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,13,0.693877545211,10,False,"[1, 2, 3, 4, 5]",0.001,max,38,1783,0.001,6.56976890564,0.841860473156,0.689523816109,0.758115219993,0.86270007424,1.04147899151,0.708333313465,0.680000007153,0.693877545211,0.757129034285
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,2.twitter.biased,200,data/results/20171217_022115_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,15,0.705539340627,20,False,"[1, 2, 3, 4]",0.001,max,40,1783,0.001,5.99516487122,0.866466641426,0.733333349228,0.79436040488,0.886651697055,0.993836045265,0.720238089561,0.691428542137,0.705539340627,0.775363335012
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,2.twitter.biased,200,data/results/20171217_022127_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,23,0.723756919504,75,False,"[1, 2]",0.001,max,48,1783,0.001,5.39285612106,0.8711566329,0.755555570126,0.809248550807,0.906662025158,1.0124976635,0.700534760952,0.748571455479,0.723756919504,0.757565586698
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,2.twitter.biased,200,data/results/20171217_022145_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,24,0.684684692294,25,False,"[1, 2, 3, 4]",0.001,max,49,1783,0.001,4.91917228699,0.888335704803,0.793015897274,0.837973818422,0.923052461241,1.01443302631,0.721518993378,0.651428580284,0.684684692294,0.741608573166
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,2.twitter.biased,200,data/results/20171217_022201_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,35,0.716253468169,100,False,"[1, 2]",0.001,max,60,1783,0.001,4.55363798141,0.897058844566,0.813333332539,0.853146832493,0.934223059169,1.07880330086,0.691489338875,0.742857158184,0.716253468169,0.706061049875
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,2.twitter.biased,200,data/results/20171217_022213_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,8,0.699724513644,50,False,"[1, 2, 3]",0.001,max,33,1783,0.001,7.04000139236,0.821874976158,0.667936503887,0.736952731971,0.842881614602,1.06087350845,0.675531923771,0.7257142663,0.699724513644,0.758128747083
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,2.twitter.biased,200,data/results/20171217_022229_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,14,0.70059880533,20,False,"[1, 2, 3, 4, 5]",0.001,max,39,1783,0.001,5.8898396492,0.856828212738,0.740952372551,0.794688460909,0.892159234372,0.988561868668,0.73584908247,0.668571412563,0.70059880533,0.773000948658
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,2.twitter.biased,200,data/results/20171217_022243_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,7,0.696165232761,25,False,"[1, 2, 3, 4, 5]",0.001,max,32,1783,0.001,6.9550485611,0.812686562538,0.691428542137,0.747169792263,0.843982178239,1.04071986675,0.719512224197,0.674285709858,0.696165232761,0.762432516189
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,2.twitter.biased,200,data/results/20171217_022254_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,8,0.71910113394,75,False,"[1, 2, 3]",0.001,max,33,1783,0.001,6.87855672836,0.815829515457,0.680634915829,0.742125265202,0.847432440052,1.04269635677,0.707182347775,0.731428563595,0.71910113394,0.767267002968
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,2.twitter.biased,200,data/results/20171217_022309_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,11,0.705202312953,50,False,"[1, 2, 3, 4]",0.001,max,36,1783,0.001,5.86829471588,0.859431922436,0.749206364155,0.800542758697,0.889570060621,0.998089194298,0.713450312614,0.697142839432,0.705202312953,0.784102288133
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,2.twitter.biased,200,data/results/20171217_022324_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,17,0.72000002861,100,False,"[1, 2, 3]",0.001,max,42,1783,0.001,5.00046205521,0.885211288929,0.798095226288,0.839399031109,0.922535000575,0.967853188515,0.72000002861,0.72000002861,0.72000002861,0.76671175471
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,2.twitter.biased,200,data/results/20171217_022340_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,16,0.732558187031,75,False,"[1, 2, 3, 4]",0.001,max,41,1783,0.001,5.01343345642,0.881895303726,0.791746020317,0.834392754326,0.920120321845,0.96242582798,0.745562136173,0.72000002861,0.732558187031,0.77776120844
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_023652_811949,0.5,data/glove.840B.300d.txt,1e-08,30,0.83996876551,5,False,"[1, 2]",0.001,max,55,9102,0.001,16.3924560547,0.836052834988,0.818406522274,0.827135571649,0.905938984308,2.1376106739,0.839313566685,0.840624988079,0.83996876551,0.904153997268
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_024640_811949,0.5,data/glove.840B.300d.txt,1e-08,22,0.844375979757,10,False,"[1, 2]",0.001,max,47,9102,0.001,15.0326108932,0.850883960724,0.841985166073,0.84641114474,0.923975256197,2.03563833237,0.832826733589,0.856249988079,0.844375979757,0.907047444511
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_025848_811949,0.5,data/glove.840B.300d.txt,1e-08,23,0.861837234748,5,False,"[1, 2, 3]",0.001,max,48,9102,0.001,14.6917295456,0.857418835163,0.84388667345,0.850598936988,0.921833115136,1.95827531815,0.825464963913,0.901562511921,0.861837234748,0.929271462396
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_031441_811949,0.5,data/glove.840B.300d.txt,1e-08,28,0.872192059763,5,False,"[1, 2, 3, 4]",0.001,max,53,9102,0.001,12.6286039352,0.883819043636,0.876592516899,0.880190977547,0.942887278682,1.82240366936,0.86482334137,0.879687488079,0.872192059763,0.936708798031
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_032106_811949,0.5,data/glove.840B.300d.txt,1e-08,5,0.839016709448,20,False,"[1, 2]",0.001,max,30,9102,0.001,16.6326446533,0.82320857048,0.832287490368,0.827723105732,0.902290623891,2.15464758873,0.85185188055,0.826562523842,0.839016709448,0.898711195309
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_032951_811949,0.5,data/glove.840B.300d.txt,1e-08,9,0.854135372443,10,False,"[1, 2, 3]",0.001,max,34,9102,0.001,15.6843471527,0.83295583725,0.839132905006,0.836032961397,0.912877144973,2.03711152077,0.82318842411,0.887499988079,0.854135372443,0.91491664522
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_033812_811949,0.5,data/glove.840B.300d.txt,1e-08,14,0.847305361545,25,False,"[1, 2]",0.001,max,39,9102,0.001,14.4348640442,0.856457471848,0.848640441895,0.852531038264,0.927439217143,2.00869035721,0.813218414783,0.884374976158,0.847305361545,0.906992574635
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_035601_811949,0.5,data/glove.840B.300d.txt,1e-08,26,0.875659380647,5,False,"[1, 2, 3, 4, 5]",0.001,max,51,9102,0.001,11.4352817535,0.896976709366,0.885719716549,0.891312641522,0.954276979022,1.77547037601,0.845705986023,0.907812476158,0.875659380647,0.935965805407
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_041410_811949,0.5,data/glove.840B.300d.txt,1e-08,35,0.869631952272,10,False,"[1, 2, 3, 4]",0.001,max,60,9102,0.001,10.0577812195,0.911414325237,0.901882469654,0.90662334466,0.96516896275,1.71537721157,0.853915691376,0.885937511921,0.869631952272,0.930889813236
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_043232_811949,0.5,data/glove.840B.300d.txt,1e-08,46,0.858638789847,20,False,"[1, 2, 3]",0.001,max,71,9102,0.001,8.81358528137,0.925014317036,0.921848237514,0.923428563467,0.97439371905,1.7964656353,0.823529422283,0.896875023842,0.858638789847,0.921671598353
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_044047_811949,0.5,data/glove.840B.300d.txt,1e-08,11,0.845637588719,50,False,"[1, 2]",0.001,max,36,9102,0.001,14.1129074097,0.858574151993,0.847309350967,0.852904557926,0.931690473348,1.99608302116,0.808844506741,0.885937511921,0.845637588719,0.907182330472
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_045358_811949,0.5,data/glove.840B.300d.txt,1e-08,25,0.858468708085,25,False,"[1, 2, 3]",0.001,max,50,9102,0.001,11.1289749146,0.900461196899,0.891043901443,0.89572779751,0.958209596933,1.77449309826,0.849923431873,0.8671875,0.858468708085,0.928364570792
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_050628_811949,0.5,data/glove.840B.300d.txt,1e-08,10,0.872699358887,10,False,"[1, 2, 3, 4, 5]",0.001,max,35,9102,0.001,12.7031774521,0.880152642727,0.876972794533,0.878559871166,0.942260121655,1.79941427708,0.85692769289,0.889062523842,0.872699358887,0.934077721001
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_051954_811949,0.5,data/glove.840B.300d.txt,1e-08,18,0.87692308251,20,False,"[1, 2, 3, 4]",0.001,max,43,9102,0.001,11.8741350174,0.888464450836,0.884578824043,0.886517379761,0.950984530659,1.71632814407,0.863636374474,0.890625,0.87692308251,0.937751591782
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_052829_811949,0.5,data/glove.840B.300d.txt,1e-08,10,0.850190114009,75,False,"[1, 2]",0.001,max,35,9102,0.001,13.8978395462,0.862504780293,0.856436610222,0.859459954593,0.934165866197,2.00059342384,0.828148126602,0.873437523842,0.850190114009,0.904914022338
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_054309_811949,0.5,data/glove.840B.300d.txt,1e-08,21,0.880789661868,25,False,"[1, 2, 3, 4]",0.001,max,46,9102,0.001,10.4339046478,0.903300106525,0.895227253437,0.899245562115,0.963508954057,1.69113147259,0.856720805168,0.90625,0.880789661868,0.933779573724
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_055147_811949,0.5,data/glove.840B.300d.txt,1e-08,9,0.854166722081,100,False,"[1, 2]",0.001,max,34,9102,0.001,14.2304334641,0.855476975441,0.850922226906,0.853193522369,0.930347884865,1.98246240616,0.815340936184,0.896875023842,0.854166722081,0.910480499749
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_060414_811949,0.5,data/glove.840B.300d.txt,1e-08,18,0.859728495253,50,False,"[1, 2, 3]",0.001,max,43,9102,0.001,11.2181463242,0.89636015892,0.889712870121,0.893024174602,0.956108624723,1.80786991119,0.830903768539,0.890625,0.859728495253,0.920076572561
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_061943_811949,0.5,data/glove.840B.300d.txt,1e-08,17,0.880531009957,20,False,"[1, 2, 3, 4, 5]",0.001,max,42,9102,0.001,10.4489088058,0.902438998222,0.900551438332,0.901494230229,0.962059221494,1.69291400909,0.833798885345,0.932812511921,0.880531009957,0.937466874545
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_063045_811949,0.5,data/glove.840B.300d.txt,1e-08,4,0.874715265216,25,False,"[1, 2, 3, 4, 5]",0.001,max,29,9102,0.001,13.6830453873,0.865395605564,0.863091826439,0.864242150927,0.932722459439,1.77998256683,0.85081243515,0.899999976158,0.874715265216,0.937215667713
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_064141_811949,0.5,data/glove.840B.300d.txt,1e-08,9,0.85905044359,75,False,"[1, 2, 3]",0.001,max,34,9102,0.001,12.9284305573,0.872985780239,0.87564176321,0.874311754644,0.940672578497,1.8100656271,0.817796587944,0.904687523842,0.85905044359,0.931342295201
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_065328_811949,0.5,data/glove.840B.300d.txt,1e-08,8,0.878943523236,50,False,"[1, 2, 3, 4]",0.001,max,33,9102,0.001,12.4778060913,0.881043016911,0.880205333233,0.880623975862,0.945775544863,1.75978302956,0.82849240303,0.935937523842,0.878943523236,0.938900926813
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_070858_811949,0.5,data/glove.840B.300d.txt,1e-08,22,0.865151534834,100,False,"[1, 2, 3]",0.001,max,47,9102,0.001,10.0070695877,0.910700678825,0.909488499165,0.910094155559,0.966383543502,1.74235761166,0.839705884457,0.892187476158,0.865151534834,0.924257238702
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_072342_811949,0.5,data/glove.840B.300d.txt,1e-08,12,0.880059972992,75,False,"[1, 2, 3, 4]",0.001,max,37,9102,0.001,11.537361145,0.896917164326,0.885149240494,0.890994377309,0.955242807323,1.6868917942,0.845821321011,0.917187511921,0.880059972992,0.935766039734
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_073409_811949,0.5,data/glove.840B.300d.txt,1e-08,16,0.806930724128,5,False,"[1, 2]",0.001,max,41,9066,0.001,16.4792175293,0.832375466824,0.818421542645,0.825339529585,0.906823742375,2.24179887772,0.786173641682,0.828813552856,0.806930724128,0.867070234519
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_074636_811949,0.5,data/glove.840B.300d.txt,1e-08,35,0.821052587969,10,False,"[1, 2]",0.001,max,60,9066,0.001,13.6013326645,0.8733959198,0.858918845654,0.866096859972,0.938034962735,2.07273364067,0.786046504974,0.859322011471,0.821052587969,0.880884557336
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_075830_811949,0.5,data/glove.840B.300d.txt,1e-08,22,0.830494701099,5,False,"[1, 2, 3]",0.001,max,47,9066,0.001,14.3742389679,0.858605027199,0.853268027306,0.855928207836,0.925588599566,2.08059167862,0.79626750946,0.867796599865,0.830494701099,0.886072598902
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_081517_811949,0.5,data/glove.840B.300d.txt,1e-08,31,0.828282822216,5,False,"[1, 2, 3, 4]",0.001,max,56,9066,0.001,11.6142597198,0.892020583153,0.882275402546,0.88712120073,0.955141685842,1.95569550991,0.822742462158,0.833898305893,0.828282822216,0.893459544161
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_082335_811949,0.5,data/glove.840B.300d.txt,1e-08,14,0.822095846466,20,False,"[1, 2]",0.001,max,39,9066,0.001,14.5824584961,0.853212714195,0.852891325951,0.853051989802,0.930592673883,2.1072499752,0.789391577244,0.857627093792,0.822095846466,0.882554810167
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_084050_811949,0.5,data/glove.840B.300d.txt,1e-08,43,0.835820878478,10,False,"[1, 2, 3]",0.001,max,68,9066,0.001,10.2474689484,0.905076444149,0.903371632099,0.904223234567,0.965832609874,1.90377342701,0.818181812763,0.854237258434,0.835820878478,0.901469054033
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_084809_811949,0.5,data/glove.840B.300d.txt,1e-08,9,0.812254516716,25,False,"[1, 2]",0.001,max,34,9066,0.001,15.8449878693,0.840761899948,0.831418335438,0.836064043192,0.915769689528,2.17925810814,0.756954610348,0.876271188259,0.812254516716,0.868167103718
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_091128_811949,0.5,data/glove.840B.300d.txt,1e-08,42,0.846832396155,5,False,"[1, 2, 3, 4, 5]",0.001,max,67,9066,0.001,8.81341171265,0.927708566189,0.925786375999,0.926746504181,0.973462286371,1.90340662003,0.803652942181,0.894915282726,0.846832396155,0.902770496737
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_092945_811949,0.5,data/glove.840B.300d.txt,1e-08,35,0.836158172344,10,False,"[1, 2, 3, 4]",0.001,max,60,9066,0.001,10.3347797394,0.904403448105,0.905255198479,0.904829122845,0.96387694931,1.92071127892,0.798151016235,0.877966105938,0.836158172344,0.893736310916
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_094433_811949,0.5,data/glove.840B.300d.txt,1e-08,32,0.834130749382,20,False,"[1, 2, 3]",0.001,max,57,9066,0.001,10.4719982147,0.907867312431,0.902053117752,0.904950876322,0.963523219742,1.93512439728,0.787650585175,0.886440694332,0.834130749382,0.892705196814
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_095236_811949,0.5,data/glove.840B.300d.txt,1e-08,10,0.826513896885,50,False,"[1, 2]",0.001,max,35,9066,0.001,14.0621442795,0.86423522234,0.852514624596,0.858334884223,0.932964500327,2.06748723984,0.799050629139,0.855932176113,0.826513896885,0.884046453253
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_100531_811949,0.5,data/glove.840B.300d.txt,1e-08,24,0.832128473748,25,False,"[1, 2, 3]",0.001,max,49,9066,0.001,11.5848560333,0.897742390633,0.891316652298,0.894517981848,0.953244778252,1.96761775017,0.790839672089,0.877966105938,0.832128473748,0.885664023896
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_102250_811949,0.5,data/glove.840B.300d.txt,1e-08,24,0.847649923017,10,False,"[1, 2, 3, 4, 5]",0.001,max,49,9066,0.001,9.77561473846,0.911378145218,0.914296448231,0.912834994103,0.967800467756,1.86128687859,0.812111794949,0.886440694332,0.847649923017,0.903779024192
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_103425_811949,0.5,data/glove.840B.300d.txt,1e-08,12,0.837837835416,20,False,"[1, 2, 3, 4]",0.001,max,37,9066,0.001,12.5155601501,0.881268978119,0.873799204826,0.877518195363,0.945695746939,1.94741511345,0.788922131062,0.893220365047,0.837837835416,0.890966456766
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_104441_811949,0.5,data/glove.840B.300d.txt,1e-08,17,0.830219282341,75,False,"[1, 2]",0.001,max,42,9066,0.001,12.7284393311,0.88037276268,0.871915638447,0.876123821924,0.945728159622,2.02294278145,0.797191858292,0.866101682186,0.830219282341,0.885534290433
