activation,beta_1,beta_2,commit_hash,dataset,dimensions,dirname,dropout_rate,embeddings_path,epsilon,es__best_epoch,es__best_val_f1,filters,finetune,kernel_sizes,lr,pooling,total_epochs,vocab_size,weight_decay,loss,precision,recall,f1,aupr,val_loss,val_precision,val_recall,val_f1,val_aupr
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_110247_811949,0.5,data/glove.840B.300d.txt,1e-08,32,0.838866393001,25,False,"[1, 2, 3, 4]",0.001,max,57,9066,0.001,8.75330734253,0.928368389606,0.92277264595,0.92556209,0.974695151693,1.89817523956,0.803100764751,0.877966105938,0.838866393001,0.898574653965
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_111525_811949,0.5,data/glove.840B.300d.txt,1e-08,25,0.821487644691,100,False,"[1, 2]",0.001,max,50,9066,0.001,10.5447692871,0.905538678169,0.89922773838,0.902372174171,0.96346781175,1.99551582336,0.801612913609,0.842372894287,0.821487644691,0.881592656131
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_112719_811949,0.5,data/glove.840B.300d.txt,1e-08,16,0.841181153907,50,False,"[1, 2, 3]",0.001,max,41,9066,0.001,11.4860715866,0.894091010094,0.892070055008,0.893079389244,0.956358867284,1.92024755478,0.794871807098,0.893220365047,0.841181153907,0.885677541535
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_115101_811949,0.5,data/glove.840B.300d.txt,1e-08,40,0.839933979314,20,False,"[1, 2, 3, 4, 5]",0.001,max,65,9066,0.001,4.89082050323,0.969851136208,0.969485759735,0.969668413552,0.99359994245,1.88259994984,0.818327963352,0.862711846828,0.839933979314,0.899520170044
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_120906_811949,0.5,data/glove.840B.300d.txt,1e-08,23,0.839840608605,25,False,"[1, 2, 3, 4, 5]",0.001,max,48,9066,0.001,8.59588813782,0.923539340496,0.925974786282,0.924755459888,0.975235234873,1.84669196606,0.792481184006,0.893220365047,0.839840608605,0.906962770901
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_122314_811949,0.5,data/glove.840B.300d.txt,1e-08,19,0.83834278029,75,False,"[1, 2, 3]",0.001,max,44,9066,0.001,10.4612493515,0.903903901577,0.907138824463,0.905518444074,0.963636161985,1.88692200184,0.804992198944,0.87457627058,0.83834278029,0.887124816121
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_123915_811949,0.5,data/glove.840B.300d.txt,1e-08,20,0.84218874063,50,False,"[1, 2, 3, 4]",0.001,max,45,9066,0.001,9.8498210907,0.912672877312,0.907515525818,0.910086895103,0.967845965731,1.89505362511,0.79135620594,0.899999976158,0.84218874063,0.901571684773
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_125017_811949,0.5,data/glove.840B.300d.txt,1e-08,8,0.838033829946,100,False,"[1, 2, 3]",0.001,max,33,9066,0.001,12.6481962204,0.878012061119,0.878508210182,0.878260065579,0.944736249656,1.94133448601,0.79877114296,0.881355941296,0.838033829946,0.890467528405
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_131056_811949,0.5,data/glove.840B.300d.txt,1e-08,27,0.844480251587,75,False,"[1, 2, 3, 4]",0.001,max,52,9066,0.001,7.34675264359,0.939565598965,0.937087953091,0.938325140476,0.983091312022,1.87719547749,0.804915487766,0.888135612011,0.844480251587,0.894860808664
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_132430_811949,0.5,data/glove.840B.300d.txt,1e-08,38,0.818327971104,5,False,"[1, 2]",0.001,max,63,8581,0.001,16.5192890167,0.824910104275,0.820870220661,0.822885204133,0.901079891814,2.33033418655,0.778287470341,0.862711846828,0.818327971104,0.877458371645
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_133403_811949,0.5,data/glove.840B.300d.txt,1e-08,25,0.838392120394,10,False,"[1, 2]",0.001,max,50,8581,0.001,14.5786905289,0.855350673199,0.847617268562,0.851466441471,0.925305194441,2.19900846481,0.812400639057,0.866101682186,0.838392120394,0.886992795936
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_134444_811949,0.5,data/glove.840B.300d.txt,1e-08,21,0.855745706972,5,False,"[1, 2, 3]",0.001,max,46,8581,0.001,14.1652460098,0.864471673965,0.850630998611,0.857495489983,0.931455456266,2.12071013451,0.824175834656,0.88983052969,0.855745706972,0.898346612642
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_135621_811949,0.5,data/glove.840B.300d.txt,1e-08,17,0.855012439788,5,False,"[1, 2, 3, 4]",0.001,max,42,8581,0.001,13.4847402573,0.866578102112,0.860048949718,0.863301151284,0.937448436603,2.01936554909,0.836304724216,0.87457627058,0.855012439788,0.908714591752
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_140527_811949,0.5,data/glove.840B.300d.txt,1e-08,22,0.832659666701,20,False,"[1, 2]",0.001,max,47,8581,0.001,13.4212598801,0.869606733322,0.857977032661,0.863752738743,0.938973305193,2.23672032356,0.79598146677,0.872881352901,0.832659666701,0.876973483614
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_141817_811949,0.5,data/glove.840B.300d.txt,1e-08,30,0.852272767358,10,False,"[1, 2, 3]",0.001,max,55,8581,0.001,12.0747041702,0.885600447655,0.879261612892,0.882419646713,0.950915847136,2.04311466217,0.81775701046,0.88983052969,0.852272767358,0.893202552538
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_142803_811949,0.5,data/glove.840B.300d.txt,1e-08,25,0.833471435421,25,False,"[1, 2]",0.001,max,50,8581,0.001,11.9527397156,0.884717464447,0.878884911537,0.881791543337,0.952543521077,2.11657071114,0.81523501873,0.85254240036,0.833471435421,0.886675203085
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_143923_811949,0.5,data/glove.840B.300d.txt,1e-08,10,0.865622422121,5,False,"[1, 2, 3, 4, 5]",0.001,max,35,8581,0.001,13.6348934174,0.867971122265,0.860614061356,0.864276905752,0.932391332915,2.01465749741,0.842696607113,0.88983052969,0.865622422121,0.90873615486
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_145002_811949,0.5,data/glove.840B.300d.txt,1e-08,13,0.867213120306,10,False,"[1, 2, 3, 4]",0.001,max,38,8581,0.001,13.0339794159,0.873954355717,0.865888118744,0.869902568736,0.940706656903,1.97956705093,0.839682519436,0.8966101408,0.867213120306,0.912644249524
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_150616_811949,0.5,data/glove.840B.300d.txt,1e-08,43,0.855999964996,20,False,"[1, 2, 3]",0.001,max,68,8581,0.001,8.13566493988,0.929688990116,0.928988516331,0.929338621231,0.979204238917,1.91475951672,0.810606062412,0.906779646873,0.855999964996,0.90744442116
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_151632_811949,0.5,data/glove.840B.300d.txt,1e-08,24,0.838866393001,50,False,"[1, 2]",0.001,max,49,8581,0.001,11.4848432541,0.894937217236,0.88566583395,0.890277388111,0.955940494504,2.10099291801,0.803100764751,0.877966105938,0.838866393001,0.889351896312
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_152949_811949,0.5,data/glove.840B.300d.txt,1e-08,30,0.862650607706,25,False,"[1, 2, 3]",0.001,max,55,8581,0.001,10.1879806519,0.909108161926,0.902429819107,0.905756680462,0.96417752422,1.96218776703,0.819847345352,0.910169482231,0.862650607706,0.900285820812
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_154214_811949,0.5,data/glove.840B.300d.txt,1e-08,13,0.87438822071,10,False,"[1, 2, 3, 4, 5]",0.001,max,38,8581,0.001,11.8868284225,0.883883118629,0.883217155933,0.883549981989,0.949866618503,1.86142838001,0.842767298222,0.908474564552,0.87438822071,0.921631856935
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_155557_811949,0.5,data/glove.840B.300d.txt,1e-08,23,0.871205903687,20,False,"[1, 2, 3, 4]",0.001,max,48,8581,0.001,9.79258060455,0.909605562687,0.907892286777,0.908748117217,0.968742300247,1.80944561958,0.844197154045,0.899999976158,0.871205903687,0.923880378242
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_160655_811949,0.5,data/glove.840B.300d.txt,1e-08,24,0.850406505141,75,False,"[1, 2]",0.001,max,49,8581,0.001,10.826997757,0.90011370182,0.894518733025,0.89730749595,0.961350512161,2.03923034668,0.817187488079,0.886440694332,0.850406505141,0.899721469264
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_161806_811949,0.5,data/glove.840B.300d.txt,1e-08,13,0.872785827359,25,False,"[1, 2, 3, 4]",0.001,max,38,8581,0.001,11.6172409058,0.891119122505,0.886419296265,0.888762996195,0.953333834842,1.86859357357,0.831288337708,0.918644070625,0.872785827359,0.920596865103
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_162723_811949,0.5,data/glove.840B.300d.txt,1e-08,15,0.852848085851,100,False,"[1, 2]",0.001,max,40,8581,0.001,12.403336525,0.88167142868,0.874364316463,0.878002639808,0.948247383071,2.0713095665,0.799703240395,0.913559317589,0.852848085851,0.899904006417
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_163614_811949,0.5,data/glove.840B.300d.txt,1e-08,8,0.861290307822,50,False,"[1, 2, 3]",0.001,max,33,8581,0.001,13.1984586716,0.868198096752,0.868525147438,0.868361621103,0.93924679858,2.00858592987,0.821538448334,0.905084729195,0.861290307822,0.909534541159
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_164728_811949,0.5,data/glove.840B.300d.txt,1e-08,8,0.876623345645,20,False,"[1, 2, 3, 4, 5]",0.001,max,33,8581,0.001,12.5810747147,0.883637070656,0.876812934875,0.880211776366,0.943074117184,1.92040610313,0.84112149477,0.915254235268,0.876623345645,0.92005013435
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_170021_811949,0.5,data/glove.840B.300d.txt,1e-08,12,0.873469419279,25,False,"[1, 2, 3, 4, 5]",0.001,max,37,8581,0.001,10.8978452682,0.898190021515,0.897344112396,0.897766867694,0.95765008223,1.82261180878,0.842519700527,0.906779646873,0.873469419279,0.923487069752
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_171318_811949,0.5,data/glove.840B.300d.txt,1e-08,19,0.861313872317,75,False,"[1, 2, 3]",0.001,max,44,8581,0.001,10.216091156,0.90387159586,0.90148806572,0.902678287161,0.964293276233,1.89956390858,0.825816512108,0.899999976158,0.861313872317,0.891543792179
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_172411_811949,0.5,data/glove.840B.300d.txt,1e-08,8,0.870759331006,50,False,"[1, 2, 3, 4]",0.001,max,33,8581,0.001,12.307343483,0.882621109486,0.875306069851,0.878948370094,0.94581396316,1.9220161438,0.831790149212,0.913559317589,0.870759331006,0.915284113276
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_173440_811949,0.5,data/glove.840B.300d.txt,1e-08,9,0.858490548314,100,False,"[1, 2, 3]",0.001,max,34,8581,0.001,12.3940544128,0.882487177849,0.874175906181,0.878311880522,0.947236499795,1.98103046417,0.800586521626,0.925423741341,0.858490548314,0.910874911323
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_174608_811949,0.5,data/glove.840B.300d.txt,1e-08,6,0.868785686883,75,False,"[1, 2, 3, 4]",0.001,max,31,8581,0.001,12.8349523544,0.873396217823,0.871915638447,0.872655300134,0.941419715882,1.91704368591,0.836734712124,0.903389811516,0.868785686883,0.913908159025
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,0.twitter.gold,200,data/results/20171217_174719_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,11,0.712074308639,50,False,"[1, 2, 3, 4, 5]",0.001,max,36,2063,0.001,5.75648212433,0.853924393654,0.746031761169,0.796340221427,0.894189707199,1.08176374435,0.777027010918,0.657142877579,0.712074308639,0.784277877898
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,0.twitter.gold,200,data/results/20171217_174740_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,18,0.693641630636,100,False,"[1, 2, 3, 4]",0.001,max,43,2063,0.001,4.60057497025,0.90786677599,0.813333332539,0.858004024934,0.934860504083,1.14338850975,0.701754391193,0.685714304447,0.693641630636,0.786760418002
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,0.twitter.gold,200,data/results/20171217_174802_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,16,0.711656417518,75,False,"[1, 2, 3, 4, 5]",0.001,max,41,2063,0.001,4.6859164238,0.893305420876,0.813333332539,0.851445624456,0.931354082966,1.08674836159,0.768211901188,0.662857115269,0.711656417518,0.801191914257
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,0.twitter.gold,200,data/results/20171217_174825_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,14,0.714733585268,100,False,"[1, 2, 3, 4, 5]",0.001,max,39,2063,0.001,4.98631095886,0.876237630844,0.786666691303,0.829039859213,0.920911503284,1.102648139,0.791666686535,0.651428580284,0.714733585268,0.803224793423
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,1.twitter.silver,200,data/results/20171217_174937_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,15,0.690690736799,50,False,"[1, 2, 3, 4, 5]",0.001,max,40,2081,0.001,5.02621889114,0.883439958096,0.789206326008,0.833668672454,0.917875918829,1.21085619926,0.727848112583,0.657142877579,0.690690736799,0.766174492393
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,1.twitter.silver,200,data/results/20171217_174953_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,7,0.694362032807,100,False,"[1, 2, 3, 4]",0.001,max,32,2081,0.001,6.27336883545,0.830791592598,0.726349234581,0.775067774022,0.870235765325,1.1836912632,0.722222208977,0.668571412563,0.694362032807,0.767855759197
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,1.twitter.silver,200,data/results/20171217_175010_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,5,0.696428583314,75,False,"[1, 2, 3, 4, 5]",0.001,max,30,2081,0.001,6.8355846405,0.805992484093,0.683174610138,0.739518893786,0.84476565367,1.15979707241,0.726708054543,0.668571412563,0.696428583314,0.766046281304
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,1.twitter.silver,200,data/results/20171217_175028_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,4,0.702702703712,100,False,"[1, 2, 3, 4, 5]",0.001,max,29,2081,0.001,7.2814655304,0.799537420273,0.658412694931,0.722144855425,0.823260795815,1.24144470692,0.740506350994,0.668571412563,0.702702703712,0.771242266397
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,2.twitter.biased,200,data/results/20171217_175137_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,18,0.710982654801,50,False,"[1, 2, 3, 4, 5]",0.001,max,43,1783,0.001,4.7848534584,0.890056014061,0.806984126568,0.846486872213,0.929436538588,0.949340105057,0.719298243523,0.702857136726,0.710982654801,0.78303788986
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,2.twitter.biased,200,data/results/20171217_175157_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,20,0.719298251935,100,False,"[1, 2, 3, 4]",0.001,max,45,1783,0.001,4.41657114029,0.909916222095,0.827301561832,0.866644491716,0.942815468988,0.938402235508,0.736526966095,0.702857136726,0.719298251935,0.778022256969
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,2.twitter.biased,200,data/results/20171217_175219_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,22,0.72891567456,75,False,"[1, 2, 3, 4, 5]",0.001,max,47,1783,0.001,4.10691976547,0.906420767307,0.842539668083,0.873313553526,0.948481547292,0.93045425415,0.770700633526,0.691428542137,0.72891567456,0.773944830914
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,2.twitter.biased,200,data/results/20171217_175240_811949,0.5,data/glove.twitter.27B.200d.txt,1e-08,13,0.727793678679,100,False,"[1, 2, 3, 4, 5]",0.001,max,38,1783,0.001,5.00342798233,0.876230657101,0.791111111641,0.831498193075,0.920833024507,0.938625812531,0.729885041714,0.7257142663,0.727793678679,0.778510877832
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_180912_811949,0.5,data/glove.840B.300d.txt,1e-08,9,0.882440479705,50,False,"[1, 2, 3, 4, 5]",0.001,max,34,9102,0.001,11.7687282562,0.892584085464,0.88800150156,0.890286926357,0.951826538381,1.72297406197,0.84232956171,0.926562488079,0.882440479705,0.934597816425
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_182332_811949,0.5,data/glove.840B.300d.txt,1e-08,9,0.875748463203,100,False,"[1, 2, 3, 4]",0.001,max,34,9102,0.001,11.8215236664,0.890627980232,0.887240946293,0.888931207126,0.951942706261,1.71525144577,0.840517222881,0.9140625,0.875748463203,0.932191756191
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_184205_811949,0.5,data/glove.840B.300d.txt,1e-08,13,0.88012137642,75,False,"[1, 2, 3, 4, 5]",0.001,max,38,9102,0.001,9.91073894501,0.911377906799,0.909298360348,0.910336916159,0.965865503502,1.65533030033,0.855457246304,0.90625,0.88012137642,0.933343125809
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,3.yelp.gold,300,data/results/20171217_190010_811949,0.5,data/glove.840B.300d.txt,1e-08,10,0.881278583909,100,False,"[1, 2, 3, 4, 5]",0.001,max,35,9102,0.001,10.5662078857,0.902764558792,0.900361299515,0.901561327586,0.960727358816,1.66405200958,0.859050452709,0.904687523842,0.881278583909,0.936432396551
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_192119_811949,0.5,data/glove.840B.300d.txt,1e-08,20,0.847266889631,50,False,"[1, 2, 3, 4, 5]",0.001,max,45,9066,0.001,8.5235414505,0.924882650375,0.927670001984,0.926274229254,0.975473187131,1.82129025459,0.805810391903,0.893220365047,0.847266889631,0.901843288711
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_193717_811949,0.5,data/glove.840B.300d.txt,1e-08,13,0.83950612784,100,False,"[1, 2, 3, 4]",0.001,max,38,9066,0.001,10.6667470932,0.902859330177,0.898097574711,0.900472127568,0.962069596505,1.850435853,0.815999984741,0.864406764507,0.83950612784,0.903522601477
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_195647_811949,0.5,data/glove.840B.300d.txt,1e-08,15,0.846215132125,75,False,"[1, 2, 3, 4, 5]",0.001,max,40,9066,0.001,9.04023742676,0.922058284283,0.918063640594,0.920056596734,0.971841404556,1.84462118149,0.798496246338,0.899999976158,0.846215132125,0.906072521822
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,4.yelp.silver,300,data/results/20171217_201755_811949,0.5,data/glove.840B.300d.txt,1e-08,16,0.844022154107,100,False,"[1, 2, 3, 4, 5]",0.001,max,41,9066,0.001,8.73106193542,0.92390280962,0.92390280962,0.92390280962,0.974573466752,1.86371982098,0.791976213455,0.903389811516,0.844022154107,0.904328268407
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_203244_811949,0.5,data/glove.840B.300d.txt,1e-08,8,0.874299430538,50,False,"[1, 2, 3, 4, 5]",0.001,max,33,8581,0.001,11.4394741058,0.895813584328,0.890751540661,0.893275420913,0.953124434743,1.8970477581,0.828528046608,0.925423741341,0.874299430538,0.923910009591
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_204558_811949,0.5,data/glove.840B.300d.txt,1e-08,9,0.870550146987,100,False,"[1, 2, 3, 4]",0.001,max,34,8581,0.001,11.4481954575,0.891238689423,0.889056324959,0.890146169571,0.953750550691,1.8788163662,0.832817316055,0.91186439991,0.870550146987,0.921322573669
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_210026_811949,0.5,data/glove.840B.300d.txt,1e-08,7,0.871255089706,75,False,"[1, 2, 3, 4, 5]",0.001,max,32,8581,0.001,11.5924520493,0.890795946121,0.889621376991,0.890208274115,0.953115379206,1.85962700844,0.834108531475,0.91186439991,0.871255089706,0.923065276363
relu,0.9,0.999,811949ae40a2ed4432ce96b3ddd0f7fcd9ab95bd,5.yelp.biased,300,data/results/20171217_211512_811949,0.5,data/glove.840B.300d.txt,1e-08,6,0.872698168273,100,False,"[1, 2, 3, 4, 5]",0.001,max,31,8581,0.001,11.5623693466,0.893665611744,0.88491243124,0.889267482328,0.953321227079,1.85585319996,0.827010631561,0.923728823662,0.872698168273,0.927096211057

